task,level,n_demos,batch,env,success,variant,obj_x,obj_y,obj_yaw,goal_x,goal_y,local_rej,nn_demo_dist,cab_x,cab_y,cab_dyaw,bearing
T2,L3b,400,0,3,False,0,0.18484678268432653,0.3946962356567383,-0.36628195346265424,,,0.48,0.13559996017024029,0.8848160743713382,-0.038105010986328125,-0.12393118949602488,
T2,L3b,400,0,4,False,0,0.18768491744995108,0.49260902404785156,0.6796538224092066,,,0.96,0.24448385206708304,0.8590749740600585,0.0014190673828125,-0.06453727945684751,
T2,L3b,400,0,5,True,0,0.1988247871398925,0.36877596378326416,-0.7012056595612965,,,0.6,0.18468050611737816,0.8920518398284911,-0.026747941970825195,-0.06884950192368855,
T2,L3b,400,0,6,False,0,0.25407400131225577,0.41867804527282715,-0.4094357426981283,,,0.6,0.3071116330669038,0.8757609367370605,0.03318798542022705,0.0033439977849667457,
T2,L3b,400,0,7,True,0,0.23527398109436026,0.4551057815551758,-0.5672758755507005,,,0.31999999999999995,0.17988722340841712,0.8742639064788817,-0.013528823852539062,0.10805055013560505,
T2,L3b,400,0,8,False,0,0.19382301867008211,0.40781211853027344,0.7095340074181251,,,0.92,0.4738781547426856,0.9136300325393677,-0.004003047943115234,-0.0016019986043520618,
T2,L3b,400,0,9,True,0,0.20225501954555514,0.4163130521774292,-0.39389956513500657,,,0.72,0.36872590022579826,0.917952024936676,-0.02113795280456543,0.01259009161992708,
T2,L3b,400,0,10,False,0,0.2517710268497467,0.48682498931884766,-0.4976099678847683,,,0.28,0.2167531538688988,0.8800350069999695,0.04752194881439209,0.0882627447794384,
T2,L3b,400,0,11,False,0,0.1850490212440491,0.3970460891723633,0.4597133668860615,,,0.8,0.24673454727569147,0.8677280187606812,0.05684614181518555,0.10784840063079493,
T2,L3b,400,0,12,False,0,0.2146038055419921,0.5217220783233643,0.5259097069863595,,,0.84,0.2718709307601952,0.9275409221649169,0.059906959533691406,0.08542596016335491,
T2,L3b,400,0,13,True,0,0.16661992073059073,0.5242739915847778,0.5490628171244181,,,0.88,0.3793033502984377,0.9265929698944091,0.01820194721221924,0.09343397377933904,
T2,L3b,400,0,14,False,0,0.16398181915283194,0.4758169651031494,-0.6377152153583494,,,0.56,0.19085106124275397,0.8669899940490722,-0.032438039779663086,-0.05650151116376945,
T2,L3b,400,0,15,False,0,0.17731680870056143,0.49529600143432617,0.04752248573258299,,,0.64,0.14575440802227577,0.9079519748687743,0.02866220474243164,-0.04005673009949806,
T2,L3b,400,0,16,True,0,0.2303446769714359,0.41704511642456055,-0.31270455962001453,,,0.6799999999999999,0.3842058317055234,0.8536938667297367,-0.023221969604492188,-0.0013179992610088398,
T2,L3b,400,0,17,False,0,0.2261637687683109,0.5191680192947388,-0.30195184261139285,,,0.72,0.27922782965253085,0.8834737777709964,0.047047972679138184,0.01981032076498135,
T2,L3b,400,0,18,False,0,0.2481221199035648,0.3972799777984619,-0.20982881806177728,,,0.6,0.09411356968284434,0.9187320709228519,0.03884398937225342,-0.011866083411725903,
T2,L3b,400,0,19,False,0,0.1831196784973148,0.5257019996643066,-0.7466836046002938,,,0.43999999999999995,0.09601312650586198,0.8785318374633793,-0.0499420166015625,0.05960880197369178,
T2,L3b,400,1,0,False,1,0.21729412078857457,0.45739316940307617,-0.16510151584624622,,,0.56,0.06100266608516055,0.9070247650146488,0.015398025512695312,-0.09686001073225103,
T2,L3b,400,1,1,False,1,0.18241205215454137,0.38551998138427734,0.5747378595309504,,,0.88,0.3553185046400621,0.8548959732055668,0.027444958686828613,0.015206152006197016,
T2,L3b,400,1,2,False,1,0.1714281082153324,0.5073568820953369,0.5496864906198374,,,0.88,0.39515995107967095,0.8915657043457035,0.03475797176361084,0.06409089270642632,
T2,L3b,400,1,3,False,1,0.17497577667236364,0.42671823501586914,0.017112201665746698,,,0.8,0.3099160656841825,0.91522970199585,0.035101890563964844,-0.1273862102864669,
T2,L3b,400,1,4,True,1,0.19336094856262198,0.4393801689147949,-0.15750279501153366,,,0.6799999999999999,0.15131582065359633,0.9451819896697997,0.04710817337036133,0.0633165524419308,
T2,L3b,400,1,5,False,1,0.16753592491149893,0.4352719783782959,-0.1667170575026677,,,0.6799999999999999,0.16843903208255215,0.9419509410858153,-0.01900303363800049,-0.06907365603717208,
T2,L3b,400,1,6,False,1,0.24620094299316397,0.47906994819641113,-0.3527845265882391,,,0.56,0.10326028463646611,0.9492448806762694,0.009804010391235352,0.12570689465235674,
T2,L3b,400,1,7,False,1,0.18818392753601065,0.4483060836791992,0.7326613794351938,,,0.84,0.17812147009449456,0.9438067913055419,0.0443568229675293,0.07366659947554055,
T2,L3b,400,1,8,False,1,0.18952302038669588,0.4814028739929199,-0.24982527554041709,,,0.64,0.16861290585568736,0.872428023815155,0.022404193878173828,-0.05033336177526726,
T2,L3b,400,1,9,False,1,0.23000902831554415,0.4239000082015991,0.17798488481478117,,,0.72,0.4987548937164712,0.8668779969215393,-0.03284299373626709,0.11951909135933825,
T2,L3b,400,1,10,False,1,0.19022702574729922,0.4055670499801636,0.09390250201734245,,,0.84,0.15433325874074888,0.8538360238075257,0.055636048316955566,0.013912104752456855,
T2,L3b,400,1,11,False,1,0.21087502837181094,0.5242757797241211,-0.26944441704221134,,,0.6,0.30988914322762723,0.9476700067520142,-0.04046821594238281,0.06979020499183619,
T2,L3b,400,1,12,False,1,0.22071590423583975,0.4951591491699219,0.2612219413230898,,,0.8,0.07612681583300024,0.9352909564971923,-0.025166988372802734,-0.028760955910663633,
T2,L3b,400,1,13,False,1,0.20676698684692374,0.4058239459991455,-0.24582658794807108,,,0.76,0.38627876633543173,0.874478006362915,0.015676021575927734,-0.013490112605046622,
T2,L3b,400,1,14,False,1,0.1715599536895751,0.500485897064209,0.10389472250154395,,,0.72,0.25118022533366974,0.8507617950439452,-0.0363539457321167,0.006332010269456845,
T2,L3b,400,1,15,True,1,0.2172888755798339,0.4481501579284668,-0.1648645981319725,,,0.56,0.17433510503232108,0.9390918254852294,0.031241893768310547,-0.012404071769260394,
T2,L3b,400,1,16,True,1,0.21106090545654332,0.4170951843261719,0.3938201099598278,,,0.92,0.2591396575827679,0.9242156982421879,0.018085956573486328,0.08547399739200845,
T2,L3b,400,1,17,True,1,0.17561378479003942,0.40416598320007324,-0.6380566608904196,,,0.6,0.10896109263220331,0.8596819877624515,-0.0546950101852417,-0.08083408900531897,
T2,L3b,400,1,18,False,1,0.17098369598388707,0.4796450138092041,-0.5531634563651477,,,0.52,0.15719590402262978,0.9293750762939457,-0.05903303623199463,-0.11473094054753874,
T2,L3b,400,1,19,False,1,0.1913436889648441,0.3975820541381836,-0.37215578682875794,,,0.6799999999999999,0.1490207578370085,0.90605583190918,-0.020515918731689453,-0.08281761245984587,
T2,L3b,400,2,0,False,2,0.25647583007812536,0.3790750503540039,0.38407027595976906,,,0.8,0.5306352560349621,0.9137839317321781,-0.02931976318359375,-0.031435337023934196,
T2,L3b,400,2,1,True,2,0.21571769714355504,0.513401985168457,-0.7427004243514954,,,0.28,0.08359251079980498,0.8599361419677738,0.011762022972106934,0.08840284798696363,
T2,L3b,400,2,2,False,2,0.2324956893920902,0.41061294078826904,-0.20361757565072736,,,0.6799999999999999,0.1749770774623061,0.898869895935059,-0.04144597053527832,0.017708219695117045,
T2,L3b,400,2,3,False,2,0.1704701423645023,0.45358991622924805,-0.14029104520098581,,,0.64,0.27665925164332766,0.8625158309936527,0.004889965057373047,-0.06480535112095387,
T2,L3b,400,2,4,False,2,0.2438539505004882,0.4996180534362793,0.5896468491016633,,,0.84,0.18532568958813322,0.8550468921661376,-0.013557910919189453,0.012184091728394186,
T2,L3b,400,2,5,False,2,0.18948378562927237,0.523838996887207,0.3735787566207785,,,0.72,0.21483169428740195,0.9473678112030028,-0.01836705207824707,-0.11187233146410103,
T2,L3b,400,2,6,False,2,0.18197383880615225,0.4912680387496948,0.0006640000407495807,,,0.6,0.26337362570061157,0.932140016555786,-0.02443099021911621,0.03455569461712038,
T2,L3b,400,2,7,False,2,0.1678339481353759,0.5225062370300293,-0.1261576220786134,,,0.64,0.20721632360448575,0.8998919963836669,-0.016522884368896484,0.07336251634689361,
T2,L3b,400,2,8,False,2,0.22581701874732973,0.4395880699157715,0.293658017730538,,,0.88,0.33050631743195297,0.857442045211792,-0.016540050506591797,-0.10991143042617546,
T2,L3b,400,2,9,False,2,0.19812201857566836,0.44560301303863525,0.23547568073934988,,,0.72,0.23887818487800633,0.8877700209617615,-0.01997995376586914,0.07295213747117035,
T2,L3b,400,2,10,False,2,0.1915250211954117,0.4540560245513916,-0.1281516993641351,,,0.72,0.19737648972669192,0.8915380477905274,-0.045848965644836426,0.10404894619268301,
T2,L3b,400,2,11,False,2,0.21462602317333224,0.5103368759155273,0.09086925883756725,,,0.6799999999999999,0.2838866589504028,0.8814470410346985,-0.053250789642333984,0.08468920122585644,
T2,L3b,400,2,12,False,2,0.22915401458740225,0.5092520713806152,-0.5423837163374716,,,0.48,0.2529089736211853,0.9303459167480468,-0.003627777099609375,-0.08617661666501952,
T2,L3b,400,2,13,False,2,0.20792689323425284,0.38884103298187256,-0.20930994748833817,,,0.72,0.14101467741616075,0.8888019561767577,0.015493988990783691,0.10708713081596244,
T2,L3b,400,2,14,False,2,0.18712582588195792,0.39465200901031494,-0.7800941828750277,,,0.52,0.10867961624591552,0.9237319469451903,-0.019003987312316895,-0.003912003813157039,
T2,L3b,400,2,15,True,2,0.17322888374328604,0.45340394973754883,0.21234064802136934,,,0.6799999999999999,0.3519911380780134,0.8613389968872069,0.040791988372802734,0.12479293750924558,
T2,L3b,400,2,16,False,2,0.24167003631591832,0.4313030242919922,-0.060877411859384715,,,0.56,0.30293985378464183,0.8724907875061039,-0.027904033660888672,0.1120324196578979,
T2,L3b,400,2,17,True,2,0.20621194839477575,0.4805539846420288,0.5926072811503521,,,0.84,0.2807497255938269,0.8900326728820804,-0.025899052619934082,0.10629204918293311,
T2,L3b,400,2,18,False,2,0.1718877792358402,0.47062695026397705,-0.19600366846652437,,,0.64,0.26787574157692035,0.9194678306579593,0.0572659969329834,-0.005060001934592773,
T2,L3b,400,2,19,False,2,0.16930189132690465,0.5233001708984375,-0.7202944122124364,,,0.56,0.2725077708406431,0.8583706855773929,0.0336298942565918,-0.01501213368669152,
T2,L3b,400,3,0,False,3,0.21132888793945348,0.5230228900909424,0.7134666665855608,,,0.88,0.2553112989464355,0.8659481048583988,0.02999591827392578,0.09980943359854066,
T2,L3b,400,3,1,False,3,0.189953708648682,0.4478110074996948,0.15623881607162668,,,0.84,0.2125838429827089,0.9360541343688968,-0.0036530494689941406,0.05035732210638422,
T2,L3b,400,3,2,False,3,0.21467580795288121,0.5282440185546875,-0.7121135783700837,,,0.19999999999999996,0.23179090937929767,0.9008521080017093,-0.03230595588684082,-0.10260311775792363,
T2,L3b,400,3,3,False,3,0.17567577362060582,0.508793830871582,-0.539206557910885,,,0.43999999999999995,0.1741876234098115,0.9416069030761722,0.0427861213684082,-0.08895932393197326,
T2,L3b,400,3,4,False,3,0.23229398727416983,0.5240330696105957,-0.7543512677365285,,,0.43999999999999995,0.1624505647680515,0.8673218727111816,0.01571178436279297,-0.058996548301639695,
T2,L3b,400,3,5,False,3,0.19086589813232413,0.5078380107879639,0.007742015318082176,,,0.64,0.2920008135876103,0.9405168533325194,-0.024405956268310547,-0.07243588206191287,
T2,L3b,400,3,6,False,3,0.19899787902832022,0.5316081047058105,-0.7187412633898093,,,0.19999999999999996,0.16264979486406006,0.862641954421997,0.05046200752258301,0.01278807081491884,
T2,L3b,400,3,7,False,3,0.2590228557586669,0.4907498359680176,0.349256310439507,,,0.8,0.2745704847174682,0.9441818237304687,-0.035893917083740234,-0.07642459436120363,
T2,L3b,400,3,8,True,3,0.23477702736854555,0.4170842170715332,-0.3621537549692187,,,0.6,0.22257581202305057,0.9113109946250916,-0.020266056060791016,-0.07222968829507881,
T2,L3b,400,3,9,False,3,0.21383801996707918,0.4429689645767212,-0.2532259629001612,,,0.64,0.19503809970439448,0.8792129993438721,0.05680203437805176,0.10714335918313722,
T2,L3b,400,3,10,False,3,0.1895770221948624,0.36969101428985596,0.13639968120371762,,,0.72,0.39266348620170666,0.8612780213356018,-0.05066800117492676,0.024100613077484567,
T2,L3b,400,3,11,False,3,0.18649902343750002,0.3761601448059082,0.7807949668485585,,,0.92,0.7015270574222522,0.8609940052032471,0.031516075134277344,0.07571818096041394,
T2,L3b,400,3,12,False,3,0.2006877899169921,0.45325803756713867,0.0936101893035868,,,0.76,0.1979035686192376,0.8776508808135985,-0.026493072509765625,-0.08609448791779961,
T2,L3b,400,3,13,False,3,0.16854801177978507,0.3646659851074219,-0.11063437303210771,,,0.84,0.5544210671366395,0.8778859615325927,-0.014317035675048828,0.11976342962646136,
T2,L3b,400,3,14,False,3,0.25127997398376456,0.5327939987182617,0.7345853909468996,,,0.88,0.7324052822398992,0.8981379508972167,-0.03379404544830322,0.02969107007352889,
T2,L3b,400,3,15,False,3,0.22746100425720206,0.5242137908935547,-0.5787851805565151,,,0.4,0.3335427200222359,0.8875719547271728,0.044936180114746094,-0.08944185330944165,
T2,L3b,400,3,16,False,3,0.2441829681396488,0.50860595703125,-0.6668452231436037,,,0.43999999999999995,0.19285892507356178,0.8921517372131351,-0.009188175201416016,0.04071079382240228,
T2,L3b,400,3,17,False,3,0.2527736663818363,0.4117189645767212,-0.719037805940667,,,0.72,0.2866801257503928,0.852157020568848,-0.004084944725036621,-0.02851099835134585,
T2,L3b,400,3,18,False,3,0.2216300010681156,0.4733619689941406,-0.20732312332407551,,,0.6,0.09056947157700482,0.9195736885070804,-0.019217967987060547,-0.06975810261242232,
T2,L3b,400,3,19,False,3,0.2247270584106449,0.45019006729125977,-0.15581965748760146,,,0.6,0.2136917674755171,0.86931266784668,0.04711723327636719,-0.07221573425038175,
T2,L3b,400,4,0,False,4,0.1666096687316898,0.37507009506225586,-0.491846725386271,,,0.6799999999999999,0.22496529466376566,0.8829740524291996,-0.026986122131347656,-0.0767007319777453,
T2,L3b,400,4,1,False,4,0.1715201377868656,0.5254250168800354,-0.7770939625516609,,,0.48,0.32281724812299595,0.8754519462585453,0.013913989067077637,-0.039432513655556,
T2,L3b,400,4,2,False,4,0.20349588394165075,0.43609094619750977,-0.24173812505653594,,,0.72,0.34479084458840686,0.9427241325378422,0.022698044776916504,-0.04272722213765778,
T2,L3b,400,4,3,False,4,0.25701179504394567,0.4104142189025879,0.14234610528708933,,,0.72,0.15617241227820317,0.9173196792602543,0.0392451286315918,0.05186577566595574,
T2,L3b,400,4,4,False,4,0.1931058406829833,0.4423189163208008,-0.465225974048188,,,0.72,0.3865602245030898,0.9390608310699462,-0.003262042999267578,-0.0394205261602969,
T2,L3b,400,4,5,False,4,0.1667999267578124,0.3811609745025635,-0.10034011395575236,,,0.88,0.44889862908504075,0.8941949844360351,0.009966015815734863,0.09861384401557949,
T2,L3b,400,4,6,True,4,0.24248399734497061,0.407634973526001,0.6736242478490869,,,0.8,0.37479366227573113,0.9416498184204101,0.0308760404586792,0.07191739981267453,
T2,L3b,400,4,7,False,4,0.24444284439086905,0.4803280830383301,0.20063627843842038,,,0.64,0.3985802102478525,0.9399968624114989,-0.056183815002441406,-0.07291005662415806,
T2,L3b,400,4,8,False,4,0.21552802026271822,0.4905557632446289,0.7707895378335189,,,0.96,0.6130967663691442,0.9383090376853943,-0.0008478164672851562,-0.07872640786490948,
T2,L3b,400,4,9,True,4,0.256734037399292,0.47551095485687256,0.09668969665262198,,,0.76,0.3572263319370424,0.8833850264549256,-0.024479031562805176,-0.04775053946249708,
T2,L3b,400,4,10,False,4,0.19886701703071596,0.4829599857330322,-0.10883774714022078,,,0.76,0.3556781563929347,0.9316710472106934,-0.014922022819519043,0.007230025387118033,
T2,L3b,400,4,11,False,4,0.2348040282726288,0.45819997787475586,-0.04073082920203612,,,0.6799999999999999,0.31692433610612475,0.9473960041999817,-0.05106210708618164,-0.10846311295319566,
T2,L3b,400,4,12,False,4,0.17145481109619132,0.40783214569091797,-0.36360172537530794,,,0.76,0.2294195497069719,0.9059788227081298,-0.0222320556640625,-0.10500028636163661,
T2,L3b,400,4,13,False,4,0.1675318717956542,0.41483795642852783,0.7611686899916755,,,0.84,0.024771381268406483,0.9264539718627929,0.02441394329071045,0.06280232615041648,
T2,L3b,400,4,14,False,4,0.20830597877502433,0.36357200145721436,0.3735826009353741,,,0.84,0.4724796585643163,0.8712579250335692,-0.00842297077178955,-0.08012931640758181,
T2,L3b,400,4,15,False,4,0.19521679878234854,0.4826540946960449,0.39588224825850854,,,0.64,0.16913225281862915,0.9264978408813476,-0.05798006057739258,-0.116191318677072,
T2,L3b,400,4,16,False,4,0.22536077499389684,0.4058980941772461,0.5129467541547907,,,0.8,0.323141816890667,0.909555816650391,0.007559776306152344,-0.00824201075304698,
T2,L3b,400,4,17,False,4,0.1827677726745609,0.42226600646972656,-0.49081172835647086,,,0.72,0.17291588100112093,0.915607833862305,0.048954010009765625,0.10343210396771418,
T2,L3b,400,4,18,False,4,0.21085109710693395,0.5088438987731934,0.26919600301707564,,,0.6799999999999999,0.14658635293885924,0.9487060546875004,-0.04737496376037598,-0.10112110351225168,
T2,L3b,400,4,19,False,4,0.2202137947082523,0.48096609115600586,-0.03679208174078623,,,0.72,0.2505314085961731,0.8788818359375004,-0.03228902816772461,0.09322172808707219,
T2,L3b,400,5,0,False,5,0.23197212219238317,0.37346601486206055,0.5119444409635662,,,0.8,0.3644168597462521,0.8714660644531254,-0.053388118743896484,-0.08344016149578914,
T2,L3b,400,5,1,True,5,0.20746412277221715,0.4612799882888794,0.45189342766974716,,,0.76,0.33381440134508,0.8636969566345218,-0.005025982856750488,0.0031299993778937107,
T2,L3b,400,5,2,False,5,0.20201196670532262,0.4701399803161621,-0.4905269297172337,,,0.64,0.2538915785686668,0.9496296882629398,0.05831003189086914,-0.11969729657209971,
T2,L3b,400,5,3,False,5,0.21258010864257848,0.3894491195678711,-0.22693860940906357,,,0.6799999999999999,0.09345571411617504,0.9408639907836918,-0.04312896728515625,-0.03728218741698397,
T2,L3b,400,5,4,False,5,0.20647897720336905,0.3926091194152832,-0.17479438805034453,,,0.76,0.19324134165170956,0.8659299850463866,-0.038494110107421875,0.022738517485646703,
T2,L3b,400,5,5,False,5,0.21087088584899893,0.45496904850006104,-0.3938341871995047,,,0.6,0.0769674505393392,0.9139589309692382,-0.024353981018066406,0.05845829860490337,
T2,L3b,400,5,6,False,5,0.16892590522766104,0.42744696140289307,0.5601798793570787,,,0.8,0.05238447809683974,0.9282168388366698,0.03935503959655762,0.02813293291846186,
T2,L3b,400,5,7,False,5,0.21174898147583,0.3685178756713867,0.3139051280319754,,,0.88,0.32677854295421893,0.873841905593872,-0.04904985427856445,0.051089515015844356,
T2,L3b,400,5,8,True,5,0.19884202778339388,0.44236183166503906,0.5522281846512404,,,0.84,0.4358896292196791,0.8599040150642395,-0.016756057739257812,-0.05436263359749649,
T2,L3b,400,5,9,False,5,0.24231102466583254,0.4237060546875,-0.12040869927772914,,,0.64,0.17499506356426586,0.9443699955940247,0.05601799488067627,-0.032429476464353346,
T2,L3b,400,5,10,False,5,0.16323002576828005,0.5165948867797852,0.5989426224095047,,,0.84,0.5051302251831837,0.85564204454422,-0.01960599422454834,0.11045425970899103,
T2,L3b,400,5,11,False,5,0.25767102241516116,0.4001340866088867,0.09425089514303163,,,0.64,0.10692806959053203,0.9387440323829651,0.05418205261230469,-0.047644545742293154,
T2,L3b,400,5,12,False,5,0.2029918670654296,0.4027400016784668,0.2107518032646922,,,0.8,0.2930536619461016,0.8937260150909423,0.0554962158203125,-0.1254001464389476,
T2,L3b,400,5,13,True,5,0.21421494483947745,0.4755159616470337,0.10971907052770573,,,0.6799999999999999,0.2405075339190341,0.9203750133514403,0.051216959953308105,-0.048796900054475234,
T2,L3b,400,5,14,False,5,0.1604179382324218,0.5317580699920654,-0.03505978170353302,,,0.72,0.21221661725185334,0.9120708942413329,-0.011636972427368164,-0.04523788354674663,
T2,L3b,400,5,15,False,5,0.23608293533325186,0.47063589096069336,0.0066960099568591025,,,0.76,0.26903839610317837,0.9227928161621093,-0.018152236938476562,-0.11571048058798494,
T2,L3b,400,5,16,False,5,0.1731847763061527,0.40873098373413086,-0.7638963079779062,,,0.56,0.25207448291588164,0.9319318771362308,0.04210376739501953,-0.09926064967888415,
T2,L3b,400,5,17,False,5,0.21524372100830114,0.46799302101135254,-0.6564706619211024,,,0.36,0.2865885542921464,0.9407466888427738,-0.05968499183654785,-0.05438874956603046,
T2,L3b,400,5,18,False,5,0.18744411468505895,0.4895080327987671,0.11570252271538999,,,0.6799999999999999,0.22294453909802392,0.9243201255798343,-0.011448025703430176,0.10464159822985408,
T2,L3b,400,5,19,False,5,0.17722501754760778,0.42766523361206055,0.389077502584389,,,0.72,0.4000165534682636,0.8987406730651859,0.025323867797851562,0.11308223430451658,
T2,L3b,400,6,0,True,6,0.17801370620727575,0.42223596572875977,-0.28675546120793977,,,0.6,0.30321231145680777,0.8668478965759281,0.03050994873046875,0.11375529322178757,
T2,L3b,400,6,1,False,6,0.24554481506347692,0.3956249952316284,0.5330607259461214,,,0.88,0.2500997472045939,0.900773906707764,-0.0169980525970459,-0.037164174062834565,
T2,L3b,400,6,2,False,6,0.24606409072876012,0.5072400569915771,0.7582805548007195,,,0.92,0.521110005507672,0.8562940597534183,-0.03852498531341553,-0.08394074100437132,
T2,L3b,400,6,3,False,6,0.16165771484375036,0.4408450126647949,0.7145189290529878,,,0.88,0.464233525982202,0.938704872131348,-0.0437779426574707,-0.02736488679930371,
T2,L3b,400,6,4,True,6,0.21900095939636222,0.39650583267211914,0.7020811853010691,,,0.8,0.4459250041790241,0.886966848373413,0.03966999053955078,0.10813260915603351,
T2,L3b,400,6,5,True,6,0.20392599105834952,0.5163189768791199,0.5482649470501645,,,0.84,0.22096465969769863,0.9034430027008056,0.005072951316833496,0.10043003979982412,
T2,L3b,400,6,6,False,6,0.1802889347076415,0.48922204971313477,0.7093788609741198,,,0.92,0.3470760195670736,0.9313680171966552,0.002339005470275879,-0.11640362390996772,
T2,L3b,400,6,7,False,6,0.22218480110168448,0.4653921127319336,-0.03888644932268011,,,0.72,0.3815355489903734,0.8865458011627196,-0.01965618133544922,0.039056516739718106,
T2,L3b,400,6,8,True,6,0.22863302528858187,0.5324521064758301,0.1854556904216944,,,0.96,0.42068715792443634,0.9126270055770874,0.035108089447021484,-0.010180045385442149,
T2,L3b,400,6,9,False,6,0.16984801888465884,0.5165849924087524,0.2156757465212037,,,0.72,0.37583493469041135,0.9434280037879944,0.03809201717376709,-0.027656915705743135,
T2,L3b,400,6,10,False,6,0.1665430307388306,0.42413604259490967,-0.702999214515708,,,0.72,0.2045754568053154,0.8654810428619385,0.05726003646850586,0.02970506384864713,
T2,L3b,400,6,11,False,6,0.23891902863979342,0.5114102363586426,-0.019292309682412776,,,0.72,0.3131015557552102,0.9275750160217285,-0.042833805084228516,-0.035401884386854654,
T2,L3b,400,6,12,False,6,0.19183197021484366,0.391110897064209,-0.5333887733015905,,,0.56,0.13479425253046848,0.8984018802642821,-0.015528202056884766,0.11460061827992529,
T2,L3b,400,6,13,False,6,0.2215758800506591,0.38411200046539307,0.13234250113253246,,,0.76,0.38427897602798383,0.9055630207061767,0.02710902690887451,-0.06553575570218229,
T2,L3b,400,6,14,False,6,0.24989190101623526,0.4027860164642334,0.38326949472804955,,,0.84,0.20148355803882964,0.9394709110260009,0.014904975891113281,-0.07679883501560747,
T2,L3b,400,6,15,True,6,0.2132469654083251,0.46005821228027344,0.5264338444304038,,,0.92,0.4642766681342966,0.9062499046325683,-0.004621028900146484,-0.1227269554088597,
T2,L3b,400,6,16,True,6,0.23296394348144567,0.44924402236938477,0.5209943512228113,,,0.92,0.1507253159909748,0.9112667083740238,0.05509376525878906,0.09582477762956376,
T2,L3b,400,6,17,False,6,0.2146576881408695,0.446058988571167,-0.47554847649189236,,,0.56,0.030652216844625046,0.9440630912780765,-0.056143999099731445,-0.1034661877672769,
T2,L3b,400,6,18,True,6,0.23613014221191442,0.4935920238494873,-0.5819533351808605,,,0.43999999999999995,0.16215130548351228,0.8531021118164066,-0.011849045753479004,0.04846480623746707,
T2,L3b,400,6,19,False,6,0.17859067916870153,0.41738080978393555,-0.4206278545464161,,,0.64,0.2626519654589352,0.9441107749938968,-0.022136211395263672,-0.018462283020946213,
T2,L3b,400,7,0,False,7,0.24895610809326207,0.39379215240478516,-0.20146864047353297,,,0.6799999999999999,0.13878267819141293,0.8625248908996586,0.009640216827392578,-0.09809315877596525,
T2,L3b,400,7,1,False,7,0.1814078330993656,0.5346239805221558,-0.5070092388613252,,,0.4,0.12102777758405436,0.9161538124084476,0.03481602668762207,-0.014216107650435461,
T2,L3b,400,7,2,False,7,0.23447313308715856,0.41064202785491943,-0.41527358341944665,,,0.76,0.22343532983071715,0.9113739967346195,0.03400397300720215,-0.10892990213649911,
T2,L3b,400,7,3,False,7,0.245498085021973,0.5026159286499023,0.495895473583179,,,0.76,0.2113757696323975,0.9313119888305668,0.0031690597534179688,-0.024860622085383977,
T2,L3b,400,7,4,True,7,0.18901791572570792,0.46417808532714844,-0.5649117541075542,,,0.64,0.29693610453663666,0.9310359001159667,-0.046964168548583984,0.06770294445219882,
T2,L3b,400,7,5,False,7,0.22767486572265616,0.36885905265808105,-0.2912401855636928,,,0.64,0.23730615615553374,0.86445894241333,-0.005404949188232422,-0.1099613681165672,
T2,L3b,400,7,6,False,7,0.19431486129760733,0.534714937210083,-0.7149692598532676,,,0.28,0.04594505570310852,0.8578440189361571,0.038620948791503906,0.08284175942764271,
T2,L3b,400,7,7,False,7,0.16605391502380362,0.503486156463623,-0.32538948812760626,,,0.52,0.20053912144580482,0.940565013885498,0.031941890716552734,0.014078124345019205,
T2,L3b,400,7,8,False,7,0.1976290285587311,0.4715580940246582,-0.46555698507873916,,,0.8,0.21918998495015402,0.851981008052826,-0.0032482147216796875,0.1291096851517679,
T2,L3b,400,7,9,False,7,0.17852901816368105,0.39575695991516113,-0.6028116891307784,,,0.48,0.22299637717782508,0.8577360153198242,-0.023025989532470703,-0.05946078024997181,
T2,L3b,400,7,10,False,7,0.2264640271663666,0.4117870330810547,0.4484853080048047,,,0.88,0.3320415558043906,0.9076590180397034,-0.015457987785339355,-0.09104942289211548,
T2,L3b,400,7,11,False,7,0.18663702309131625,0.4379000663757324,0.25349408515761995,,,0.8,0.36685364670272363,0.9329840183258057,-0.016139984130859375,0.09330981516429482,
T2,L3b,400,7,12,False,7,0.22853794097900382,0.36419010162353516,-0.0578641018448107,,,0.6,0.16249340102111395,0.9014219284057616,0.037322998046875,-0.006372009560924763,
T2,L3b,400,7,13,False,7,0.21751298904418936,0.3863699436187744,0.2248473107395572,,,0.8,0.24174777889896892,0.876853847503662,0.030837059020996094,-0.12079132947885807,
T2,L3b,400,7,14,False,7,0.21526899337768546,0.4288959503173828,0.23648863950053742,,,0.72,0.26428158031345844,0.9285909175872802,-0.00950002670288086,0.008988028428310813,
T2,L3b,400,7,15,False,7,0.24741497039794913,0.4073491096496582,0.22292726224165277,,,0.6799999999999999,0.39459447745765414,0.8901700019836425,-0.051149845123291016,0.11963548373511212,
T2,L3b,400,7,16,False,7,0.22934188842773473,0.37172412872314453,-0.4195974052653546,,,0.6799999999999999,0.2701019959869579,0.8529118537902836,-0.00023412704467773438,-0.11078075144290711,
T2,L3b,400,7,17,False,7,0.2576250076293949,0.42884600162506104,0.16745357489727658,,,0.56,0.23189559403692186,0.9414381027221683,0.01563394069671631,0.07069479695821634,
T2,L3b,400,7,18,False,7,0.25185003280639684,0.47121095657348633,-0.13588051597818512,,,0.6,0.28397575802173597,0.9330858230590824,-0.05359303951263428,0.06621010841248065,
